canonical_key,ensembl_id,gene_symbol,approved_name,uniprot_accession,uniprot_source,organism_tax_id
uniprot:Q8IYL9,ENSG00000140030,GPR65,g protein-coupled receptor 65,Q8IYL9,uniprot_swissprot,9606
uniprot:Q8NFF2,ENSG00000140090,SLC24A4,solute carrier family 24 member 4,Q8NFF2,uniprot_swissprot,9606
uniprot:Q9UBX5,ENSG00000140092,FBLN5,fibulin 5,Q9UBX5,uniprot_swissprot,9606
uniprot:Q8TBZ3,ENSG00000140153,WDR20,wd repeat domain 20,Q8TBZ3,uniprot_swissprot,9606
uniprot:Q99081,ENSG00000140262,TCF12,transcription factor 12,Q99081,uniprot_swissprot,9606
uniprot:Q9NRD8,ENSG00000140279,DUOX2,dual oxidase 2,Q9NRD8,uniprot_swissprot,9606
uniprot:P21781,ENSG00000140285,FGF7,fibroblast growth factor 7,P21781,uniprot_swissprot,9606
uniprot:Q12982,ENSG00000140299,BNIP2,bcl2 interacting protein 2,Q12982,uniprot_swissprot,9606
uniprot:P37108,ENSG00000140319,SRP14,signal recognition particle 14,P37108,uniprot_swissprot,9606
uniprot:A7MBM2,ENSG00000140323,DISP2,dispatched rnd transporter family member 2,A7MBM2,uniprot_swissprot,9606
uniprot:Q04726,ENSG00000140332,TLE3,"tle family member 3, transcriptional corepressor",Q04726,uniprot_swissprot,9606
uniprot:Q8WVN8,ENSG00000140367,UBE2Q2,ubiquitin conjugating enzyme e2 q2,Q8WVN8,uniprot_swissprot,9606
uniprot:O43586,ENSG00000140368,PSTPIP1,proline-serine-threonine phosphatase interacting protein 1,O43586,uniprot_swissprot,9606
uniprot:Q9NP66,ENSG00000140382,HMG20A,high mobility group 20a,Q9NP66,uniprot_swissprot,9606
uniprot:Q9BY12,ENSG00000140386,SCAPER,s-phase cyclin a associated protein in the er,Q9BY12,uniprot_swissprot,9606
uniprot:O60637,ENSG00000140391,TSPAN3,tetraspanin 3,O60637,uniprot_swissprot,9606
uniprot:Q15596,ENSG00000140396,NCOA2,nuclear receptor coactivator 2,Q15596,uniprot_swissprot,9606
uniprot:Q96FI4,ENSG00000140398,NEIL1,nei like dna glycosylase 1,Q96FI4,uniprot_swissprot,9606
uniprot:Q9NTJ4,ENSG00000140400,MAN2C1,mannosidase alpha class 2c member 1,Q9NTJ4,uniprot_swissprot,9606
uniprot:Q8WW22,ENSG00000140403,DNAJA4,dnaj heat shock protein family (hsp40) member a4,Q8WW22,uniprot_swissprot,9606
uniprot:P08069,ENSG00000140443,IGF1R,insulin like growth factor 1 receptor,P08069,uniprot_swissprot,9606
uniprot:Q8NCT1,ENSG00000140450,ARRDC4,arrestin domain containing 4,Q8NCT1,uniprot_swissprot,9606
uniprot:Q9H611,ENSG00000140451,PIF1,pif1 5'-to-3' dna helicase,Q9H611,uniprot_swissprot,9606
uniprot:Q9Y6I4,ENSG00000140455,USP3,ubiquitin specific peptidase 3,Q9Y6I4,uniprot_swissprot,9606
uniprot:P05108,ENSG00000140459,CYP11A1,cytochrome p450 family 11 subfamily a member 1,P05108,uniprot_swissprot,9606
uniprot:P29590,ENSG00000140464,PML,pml nuclear body scaffold,P29590,uniprot_swissprot,9606
uniprot:P04798,ENSG00000140465,CYP1A1,cytochrome p450 family 1 subfamily a member 1,P04798,uniprot_swissprot,9606
uniprot:Q6PHR2,ENSG00000140474,ULK3,unc-51 like kinase 3,Q6PHR2,uniprot_swissprot,9606
uniprot:P29122,ENSG00000140479,PCSK6,proprotein convertase subtilisin/kexin type 6,P29122,uniprot_swissprot,9606
uniprot:Q8N5R6,ENSG00000140481,CCDC33,coiled-coil domain containing 33,Q8N5R6,uniprot_swissprot,9606
uniprot:P05177,ENSG00000140505,CYP1A2,cytochrome p450 family 1 subfamily a member 2,P05177,uniprot_swissprot,9606
uniprot:Q9HAT1,ENSG00000140506,LMAN1L,"lectin, mannose binding 1 like",Q9HAT1,uniprot_swissprot,9606
uniprot:Q96S86,ENSG00000140511,HAPLN3,hyaluronan and proteoglycan link protein 3,Q96S86,uniprot_swissprot,9606
uniprot:Q9UBD6,ENSG00000140519,RHCG,rh family c glycoprotein,Q9UBD6,uniprot_swissprot,9606
uniprot:P54098,ENSG00000140521,POLG,"dna polymerase gamma, catalytic subunit",P54098,uniprot_swissprot,9606
uniprot:Q9NVI1,ENSG00000140525,FANCI,fa complementation group i,Q9NVI1,uniprot_swissprot,9606
uniprot:P08910,ENSG00000140526,ABHD2,"abhydrolase domain containing 2, acylglycerol lipase",P08910,uniprot_swissprot,9606
uniprot:Q7Z2Z1,ENSG00000140534,TICRR,topbp1 interacting checkpoint and replication regulator,Q7Z2Z1,uniprot_swissprot,9606
uniprot:Q16288,ENSG00000140538,NTRK3,neurotrophic receptor tyrosine kinase 3,Q16288,uniprot_swissprot,9606
uniprot:Q08431,ENSG00000140545,MFGE8,milk fat globule egf and factor v/viii domain containing,Q08431,uniprot_swissprot,9606
uniprot:Q8N1W2,ENSG00000140548,ZNF710,zinc finger protein 710,Q8N1W2,uniprot_swissprot,9606
uniprot:Q9H3U1,ENSG00000140553,UNC45A,unc-45 myosin chaperone a,Q9H3U1,uniprot_swissprot,9606
uniprot:Q6DN12,ENSG00000140563,MCTP2,multiple c2 and transmembrane domain containing 2,Q6DN12,uniprot_swissprot,9606
uniprot:P09958,ENSG00000140564,FURIN,"furin, paired basic amino acid cleaving enzyme",P09958,uniprot_swissprot,9606
uniprot:P46940,ENSG00000140575,IQGAP1,iq motif containing gtpase activating protein 1,P46940,uniprot_swissprot,9606
uniprot:Q6UUV7,ENSG00000140577,CRTC3,creb regulated transcription coactivator 3,Q6UUV7,uniprot_swissprot,9606
uniprot:Q7Z2Z2,ENSG00000140598,EFL1,elongation factor like gtpase 1,Q7Z2Z2,uniprot_swissprot,9606
uniprot:Q99963,ENSG00000140600,SH3GL3,"sh3 domain containing grb2 like 3, endophilin a3",Q99963,uniprot_swissprot,9606
uniprot:P31639,ENSG00000140675,SLC5A2,solute carrier family 5 member 2,P31639,uniprot_swissprot,9606
uniprot:P20702,ENSG00000140678,ITGAX,integrin subunit alpha x,P20702,uniprot_swissprot,9606
uniprot:Q9C0B1,ENSG00000140718,FTO,fto alpha-ketoglutarate dependent dioxygenase,Q9C0B1,uniprot_swissprot,9606
uniprot:Q96J65,ENSG00000140798,ABCC12,atp binding cassette subfamily c member 12,Q96J65,uniprot_swissprot,9606
uniprot:Q969G9,ENSG00000140807,NKD1,nkd inhibitor of wnt signaling pathway 1,Q969G9,uniprot_swissprot,9606
uniprot:Q92620,ENSG00000140829,DHX38,deah-box helicase 38,Q92620,uniprot_swissprot,9606
uniprot:Q9NX01,ENSG00000140830,TXNL4B,thioredoxin like 4b,Q9NX01,uniprot_swissprot,9606
uniprot:Q96A59,ENSG00000140832,MARVELD3,marvel domain containing 3,Q96A59,uniprot_swissprot,9606
uniprot:Q15911,ENSG00000140836,ZFHX3,zinc finger homeobox 3,Q15911,uniprot_swissprot,9606
uniprot:Q96FN4,ENSG00000140848,CPNE2,copine 2,Q96FN4,uniprot_swissprot,9606
uniprot:Q8TE60,ENSG00000140873,ADAMTS18,adam metallopeptidase with thrombospondin type 1 motif 18,Q8TE60,uniprot_swissprot,9606
uniprot:P55287,ENSG00000140937,CDH11,cadherin 11,P55287,uniprot_swissprot,9606
uniprot:Q9GZQ8,ENSG00000140941,MAP1LC3B,microtubule associated protein 1 light chain 3 beta,Q9GZQ8,uniprot_swissprot,9606
uniprot:P55290,ENSG00000140945,CDH13,cadherin 13,P55290,uniprot_swissprot,9606
uniprot:Q6P9B6,ENSG00000140950,MEAK7,mtor associated protein meak7,Q6P9B6,uniprot_swissprot,9606
uniprot:Q9UJX0,ENSG00000140961,OSGIN1,oxidative stress induced growth inhibitor 1,Q9UJX0,uniprot_swissprot,9606
uniprot:Q02556,ENSG00000140968,IRF8,interferon regulatory factor 8,Q02556,uniprot_swissprot,9606
uniprot:Q8IXI1,ENSG00000140983,RHOT2,ras homolog family member t2,Q8IXI1,uniprot_swissprot,9606
uniprot:Q92901,ENSG00000140986,RPL3L,ribosomal protein l3 like,Q92901,uniprot_swissprot,9606
uniprot:O96000,ENSG00000140990,NDUFB10,nadh:ubiquinone oxidoreductase subunit b10,O96000,uniprot_swissprot,9606
uniprot:O15530,ENSG00000140992,PDPK1,3-phosphoinositide dependent protein kinase 1,O15530,uniprot_swissprot,9606
uniprot:Q9BQ70,ENSG00000141002,TCF25,tcf25 ribosome quality control complex subunit,Q9BQ70,uniprot_swissprot,9606
uniprot:O95995,ENSG00000141013,DRC4,dynein regulatory complex subunit 4,O95995,uniprot_swissprot,9606
uniprot:Q9NWA0,ENSG00000141026,MED9,mediator complex subunit 9,Q9NWA0,uniprot_swissprot,9606
uniprot:O75376,ENSG00000141027,NCOR1,nuclear receptor corepressor 1,O75376,uniprot_swissprot,9606
uniprot:Q8IVV7,ENSG00000141034,GID4,gid complex subunit 4 homolog,Q8IVV7,uniprot_swissprot,9606
uniprot:Q8IZQ8,ENSG00000141052,MYOCD,myocardin,Q8IZQ8,uniprot_swissprot,9606
uniprot:Q8IVT5,ENSG00000141068,KSR1,kinase suppressor of ras 1,Q8IVT5,uniprot_swissprot,9606
uniprot:Q9ULX3,ENSG00000141101,NOB1,nin1 (rpn12) binding protein 1 homolog,Q9ULX3,uniprot_swissprot,9606
uniprot:Q15615,ENSG00000141194,OR4D1,olfactory receptor family 4 subfamily d member 1,Q15615,uniprot_swissprot,9606
uniprot:O75674,ENSG00000141198,TOM1L1,target of myb1 like 1 membrane trafficking protein,O75674,uniprot_swissprot,9606
uniprot:Q5VIR6,ENSG00000141252,VPS53,vps53 subunit of garp complex,Q5VIR6,uniprot_swissprot,9606
uniprot:P55786,ENSG00000141279,NPEPPS,aminopeptidase puromycin sensitive,P55786,uniprot_swissprot,9606
uniprot:Q86WV1,ENSG00000141293,SKAP1,src kinase associated phosphoprotein 1,Q86WV1,uniprot_swissprot,9606
uniprot:Q96FV0,ENSG00000141294,LRRC46,leucine rich repeat containing 46,Q96FV0,uniprot_swissprot,9606
uniprot:Q96FV2,ENSG00000141295,SCRN2,secernin 2,Q96FV2,uniprot_swissprot,9606
uniprot:Q8IXA5,ENSG00000141316,SPACA3,sperm acrosome associated 3,Q8IXA5,uniprot_swissprot,9606
uniprot:O94911,ENSG00000141338,ABCA8,atp binding cassette subfamily a member 8,O94911,uniprot_swissprot,9606
uniprot:Q00610,ENSG00000141367,CLTC,clathrin heavy chain,Q00610,uniprot_swissprot,9606
uniprot:Q9H6U6,ENSG00000141376,BCAS3,bcas3 microtubule associated cell migration factor,Q9H6U6,uniprot_swissprot,9606
uniprot:Q9Y3E5,ENSG00000141378,PTRH2,peptidyl-trna hydrolase 2,Q9Y3E5,uniprot_swissprot,9606
uniprot:Q15532,ENSG00000141380,SS18,ss18 subunit of baf chromatin remodeling complex,Q15532,uniprot_swissprot,9606
uniprot:Q13433,ENSG00000141424,SLC39A6,solute carrier family 39 member 6,Q13433,uniprot_swissprot,9606
uniprot:Q32NC0,ENSG00000141428,RMP24,ribonuclease mrp subunit p24,Q32NC0,uniprot_swissprot,9606
uniprot:Q9C0F0,ENSG00000141431,ASXL3,asxl transcriptional regulator 3,Q9C0F0,uniprot_swissprot,9606
uniprot:Q16820,ENSG00000141434,MEP1B,meprin a subunit beta,Q16820,uniprot_swissprot,9606
uniprot:Q9H706,ENSG00000141441,GAREM1,grb2 associated regulator of mapk1 subtype 1,Q9H706,uniprot_swissprot,9606
uniprot:Q92908,ENSG00000141448,GATA6,gata binding protein 6,Q92908,uniprot_swissprot,9606
uniprot:Q96DM3,ENSG00000141452,RMC1,regulator of mon1-ccz1,Q96DM3,uniprot_swissprot,9606
uniprot:Q8IZL8,ENSG00000141456,PELP1,"proline, glutamate and leucine rich protein 1",Q8IZL8,uniprot_swissprot,9606
uniprot:O15118,ENSG00000141458,NPC1,npc intracellular cholesterol transporter 1,O15118,uniprot_swissprot,9606
uniprot:Q9BUR4,ENSG00000141499,WRAP53,wd repeat containing antisense to tp53,Q9BUR4,uniprot_swissprot,9606
uniprot:Q8N4C8,ENSG00000141503,MINK1,misshapen like kinase 1,Q8N4C8,uniprot_swissprot,9606
uniprot:Q8WYR1,ENSG00000141506,PIK3R5,phosphoinositide-3-kinase regulatory subunit 5,Q8WYR1,uniprot_swissprot,9606
uniprot:P04637,ENSG00000141510,TP53,tumor protein p53,P04637,uniprot_swissprot,9606
uniprot:Q4G0X9,ENSG00000141519,CCDC40,coiled-coil domain 40 molecular ruler complex subunit,Q4G0X9,uniprot_swissprot,9606
uniprot:Q7Z403,ENSG00000141524,TMC6,transmembrane channel like 6,Q7Z403,uniprot_swissprot,9606
uniprot:P38919,ENSG00000141543,EIF4A3,eukaryotic translation initiation factor 4a3,P38919,uniprot_swissprot,9606
uniprot:Q9BTW9,ENSG00000141556,TBCD,tubulin folding cofactor d,Q9BTW9,uniprot_swissprot,9606
uniprot:Q9HA64,ENSG00000141560,FN3KRP,fructosamine 3 kinase related protein,Q9HA64,uniprot_swissprot,9606
uniprot:Q9UHQ1,ENSG00000141562,NARF,nuclear prelamin a recognition factor,Q9UHQ1,uniprot_swissprot,9606
uniprot:Q8N122,ENSG00000141564,RPTOR,regulatory associated protein of mtor complex 1,Q8N122,uniprot_swissprot,9606
uniprot:Q01167,ENSG00000141568,FOXK2,forkhead box k2,Q01167,uniprot_swissprot,9606
uniprot:Q6PJ69,ENSG00000141569,TRIM65,tripartite motif containing 65,Q6PJ69,uniprot_swissprot,9606
uniprot:Q9HC52,ENSG00000141570,CBX8,chromobox 8,Q9HC52,uniprot_swissprot,9606
uniprot:O00257,ENSG00000141582,CBX4,chromobox 4,O00257,uniprot_swissprot,9606
uniprot:Q7RTS9,ENSG00000141627,DYM,dymeclin,Q7RTS9,uniprot_swissprot,9606
uniprot:P31152,ENSG00000141639,MAPK4,mitogen-activated protein kinase 4,P31152,uniprot_swissprot,9606
uniprot:Q9H777,ENSG00000141642,ELAC1,elac ribonuclease z 1,Q9H777,uniprot_swissprot,9606
uniprot:Q13485,ENSG00000141646,SMAD4,smad family member 4,Q13485,uniprot_swissprot,9606
uniprot:Q9Y6Q6,ENSG00000141655,TNFRSF11A,tnf receptor superfamily member 11a,Q9Y6Q6,uniprot_swissprot,9606
uniprot:Q9C0B9,ENSG00000141664,ZCCHC2,zinc finger cchc-type containing 2,Q9C0B9,uniprot_swissprot,9606
uniprot:Q8IUK8,ENSG00000141668,CBLN2,cerebellin 2 precursor,Q8IUK8,uniprot_swissprot,9606
uniprot:Q13794,ENSG00000141682,PMAIP1,phorbol-12-myristate-13-acetate-induced protein 1,Q13794,uniprot_swissprot,9606
uniprot:P04626,ENSG00000141736,ERBB2,erb-b2 receptor tyrosine kinase 2,P04626,uniprot_swissprot,9606
uniprot:Q14451,ENSG00000141738,GRB7,growth factor receptor bound protein 7,Q14451,uniprot_swissprot,9606
uniprot:P22692,ENSG00000141753,IGFBP4,insulin like growth factor binding protein 4,P22692,uniprot_swissprot,9606
uniprot:O00555,ENSG00000141837,CACNA1A,calcium voltage-gated channel subunit alpha1 a,O00555,uniprot_swissprot,9606
uniprot:O60885,ENSG00000141867,BRD4,bromodomain containing 4,O60885,uniprot_swissprot,9606
uniprot:P57071,ENSG00000141956,PRDM15,pr/set domain 15,P57071,uniprot_swissprot,9606
uniprot:P17858,ENSG00000141959,PFKL,"phosphofructokinase, liver type",P17858,uniprot_swissprot,9606
uniprot:P15498,ENSG00000141968,VAV1,vav guanine nucleotide exchange factor 1,P15498,uniprot_swissprot,9606
uniprot:Q99961,ENSG00000141985,SH3GL1,"sh3 domain containing grb2 like 1, endophilin a2",Q99961,uniprot_swissprot,9606
uniprot:Q96F63,ENSG00000142039,CCDC97,coiled-coil domain containing 97,Q96F63,uniprot_swissprot,9606
uniprot:Q6ZNR0,ENSG00000142046,TMEM91,transmembrane protein 91,Q6ZNR0,uniprot_swissprot,9606
uniprot:Q9NTG7,ENSG00000142082,SIRT3,sirtuin 3,Q9NTG7,uniprot_swissprot,9606
uniprot:Q01628,ENSG00000142089,IFITM3,interferon induced transmembrane protein 3,Q01628,uniprot_swissprot,9606
uniprot:P57058,ENSG00000142149,HUNK,hormonally up-regulated neu-associated kinase,P57058,uniprot_swissprot,9606
uniprot:P12109,ENSG00000142156,COL6A1,collagen type vi alpha 1 chain,P12109,uniprot_swissprot,9606
ensembl:ENSG00000142163,ENSG00000142163,OR1E3,olfactory receptor family 1 subfamily e member 3 (gene/pseudogene),,,9606
uniprot:P17181,ENSG00000142166,IFNAR1,interferon alpha and beta receptor subunit 1,P17181,uniprot_swissprot,9606
uniprot:P00441,ENSG00000142168,SOD1,superoxide dismutase 1,P00441,uniprot_swissprot,9606
uniprot:P57059,ENSG00000142178,SIK1,salt inducible kinase 1,P57059,uniprot_swissprot,9606
uniprot:Q9UJW3,ENSG00000142182,DNMT3L,dna methyltransferase 3 like,Q9UJW3,uniprot_swissprot,9606
uniprot:O94759,ENSG00000142185,TRPM2,transient receptor potential cation channel subfamily m member 2,O94759,uniprot_swissprot,9606
uniprot:Q96KG9,ENSG00000142186,SCYL1,scy1 like pseudokinase 1,Q96KG9,uniprot_swissprot,9606
uniprot:P56557,ENSG00000142188,TMEM50B,transmembrane protein 50b,P56557,uniprot_swissprot,9606
uniprot:P05067,ENSG00000142192,APP,amyloid beta precursor protein,P05067,uniprot_swissprot,9606
uniprot:P31749,ENSG00000142208,AKT1,akt serine/threonine kinase 1,P31749,uniprot_swissprot,9606
uniprot:Q9UHD0,ENSG00000142224,IL19,interleukin 19,Q9UHD0,uniprot_swissprot,9606
uniprot:P54852,ENSG00000142227,EMP3,epithelial membrane protein 3 (mam blood group),P54852,uniprot_swissprot,9606
uniprot:Q96Q04,ENSG00000142235,LMTK3,lemur tyrosine kinase 3,Q96Q04,uniprot_swissprot,9606
uniprot:Q9ULV8,ENSG00000142273,CBLC,cbl proto-oncogene c,Q9ULV8,uniprot_swissprot,9606
uniprot:Q01959,ENSG00000142319,SLC6A3,solute carrier family 6 member 3,Q01959,uniprot_swissprot,9606
uniprot:Q9HC96,ENSG00000142330,CAPN10,calpain 10,Q9HC96,uniprot_swissprot,9606
uniprot:O00160,ENSG00000142347,MYO1F,myosin if,O00160,uniprot_swissprot,9606
uniprot:Q8WXS5,ENSG00000142408,CACNG8,calcium voltage-gated channel auxiliary subunit gamma 8,Q8WXS5,uniprot_swissprot,9606
uniprot:Q86X55,ENSG00000142453,CARM1,coactivator associated arginine methyltransferase 1,Q86X55,uniprot_swissprot,9606
uniprot:P28072,ENSG00000142507,PSMB6,proteasome 20s subunit beta 6,P28072,uniprot_swissprot,9606
uniprot:P07288,ENSG00000142515,KLK3,kallikrein related peptidase 3,P07288,uniprot_swissprot,9606
uniprot:Q8WTR7,ENSG00000142528,ZNF473,zinc finger protein 473,Q8WTR7,uniprot_swissprot,9606
uniprot:P62280,ENSG00000142534,RPS11,ribosomal protein s11,P62280,uniprot_swissprot,9606
uniprot:Q96D15,ENSG00000142552,RCN3,reticulocalbin 3,Q96D15,uniprot_swissprot,9606
uniprot:Q9P2R6,ENSG00000142599,RERE,arginine-glutamic acid dipeptide repeats,Q9P2R6,uniprot_swissprot,9606
uniprot:Q495T6,ENSG00000142606,MMEL1,membrane metalloendopeptidase like 1,Q495T6,uniprot_swissprot,9606
uniprot:Q9C0B2,ENSG00000142609,CFAP74,cilia and flagella associated protein 74,Q9C0B2,uniprot_swissprot,9606
uniprot:Q9HAZ2,ENSG00000142611,PRDM16,pr/set domain 16,Q9HAZ2,uniprot_swissprot,9606
uniprot:P08217,ENSG00000142615,CELA2A,chymotrypsin like elastase 2a,P08217,uniprot_swissprot,9606
uniprot:P29317,ENSG00000142627,EPHA2,eph receptor a2,P29317,uniprot_swissprot,9606
uniprot:Q8IW93,ENSG00000142632,ARHGEF19,rho guanine nucleotide exchange factor 19,Q8IW93,uniprot_swissprot,9606
uniprot:O75381,ENSG00000142655,PEX14,peroxisomal biogenesis factor 14,O75381,uniprot_swissprot,9606
uniprot:P52209,ENSG00000142657,PGD,phosphogluconate dehydrogenase,P52209,uniprot_swissprot,9606
uniprot:Q9H299,ENSG00000142669,SH3BGRL3,sh3 domain binding glutamate rich protein like 3,Q9H299,uniprot_swissprot,9606
uniprot:P62913,ENSG00000142676,RPL11,ribosomal protein l11,P62913,uniprot_swissprot,9606
uniprot:Q6P1W5,ENSG00000142698,C1ORF94,chromosome 1 open reading frame 94,Q6P1W5,uniprot_swissprot,9606
uniprot:Q96SC8,ENSG00000142700,DMRTA2,dmrt like family a2,Q96SC8,uniprot_swissprot,9606
uniprot:O00444,ENSG00000142731,PLK4,polo like kinase 4,O00444,uniprot_swissprot,9606
uniprot:Q8N5D0,ENSG00000142784,WDTC1,wd and tetratricopeptide repeats 1,Q8N5D0,uniprot_swissprot,9606
uniprot:Q9H094,ENSG00000142794,NBPF3,nbpf member 3,Q9H094,uniprot_swissprot,9606
uniprot:P98160,ENSG00000142798,HSPG2,heparan sulfate proteoglycan 2,P98160,uniprot_swissprot,9606
uniprot:O95999,ENSG00000142867,BCL10,bcl10 immune signaling adaptor,O95999,uniprot_swissprot,9606
uniprot:O00622,ENSG00000142871,CCN1,cellular communication network factor 1,O00622,uniprot_swissprot,9606
uniprot:Q9GZM7,ENSG00000142910,TINAGL1,tubulointerstitial nephritis antigen like 1,Q9GZM7,uniprot_swissprot,9606
uniprot:Q99661,ENSG00000142945,KIF2C,kinesin family member 2c,Q99661,uniprot_swissprot,9606
uniprot:P10586,ENSG00000142949,PTPRF,protein tyrosine phosphatase receptor type f,P10586,uniprot_swissprot,9606
uniprot:P61968,ENSG00000143013,LMO4,lim domain only 4,P61968,uniprot_swissprot,9606
uniprot:Q9NY43,ENSG00000143032,BARHL2,barh like homeobox 2,Q9NY43,uniprot_swissprot,9606
uniprot:Q9Y483,ENSG00000143033,MTF2,metal response element binding transcription factor 2,Q9Y483,uniprot_swissprot,9606
uniprot:Q5TEC3,ENSG00000143067,ZNF697,zinc finger protein 697,Q5TEC3,uniprot_swissprot,9606
uniprot:P28066,ENSG00000143106,PSMA5,proteasome 20s subunit alpha 5,P28066,uniprot_swissprot,9606
uniprot:P58294,ENSG00000143125,PROK1,prokineticin 1,P58294,uniprot_swissprot,9606
uniprot:Q9HCU4,ENSG00000143126,CELSR2,cadherin egf lag seven-pass g-type receptor 2,Q9HCU4,uniprot_swissprot,9606
uniprot:P49189,ENSG00000143149,ALDH9A1,aldehyde dehydrogenase 9 family member a1,P49189,uniprot_swissprot,9606
uniprot:P05026,ENSG00000143153,ATP1B1,atpase na+/k+ transporting subunit beta 1,P05026,uniprot_swissprot,9606
uniprot:Q9Y5B8,ENSG00000143156,NME7,nme/nm23 family member 7,Q9Y5B8,uniprot_swissprot,9606
uniprot:Q99795,ENSG00000143167,GPA33,glycoprotein a33,Q99795,uniprot_swissprot,9606
uniprot:P48443,ENSG00000143171,RXRG,retinoid x receptor gamma,P48443,uniprot_swissprot,9606
uniprot:Q9BZX2,ENSG00000143179,UCK2,uridine-cytidine kinase 2,Q9BZX2,uniprot_swissprot,9606
uniprot:P14859,ENSG00000143190,POU2F1,pou class 2 homeobox 1,P14859,uniprot_swissprot,9606
uniprot:Q07507,ENSG00000143196,DPT,dermatopontin,Q07507,uniprot_swissprot,9606
uniprot:Q8NHY2,ENSG00000143207,COP1,cop1 e3 ubiquitin ligase,Q8NHY2,uniprot_swissprot,9606
uniprot:Q96NY8,ENSG00000143217,NECTIN4,nectin cell adhesion molecule 4,Q96NY8,uniprot_swissprot,9606
uniprot:P12318,ENSG00000143226,FCGR2A,fc gamma receptor iia,P12318,uniprot_swissprot,9606
uniprot:Q9BZD4,ENSG00000143228,NUF2,nuf2 component of ndc80 kinetochore complex,Q9BZD4,uniprot_swissprot,9606
uniprot:O15539,ENSG00000143248,RGS5,regulator of g protein signaling 5,O15539,uniprot_swissprot,9606
uniprot:Q99643,ENSG00000143252,SDHC,succinate dehydrogenase complex subunit c,Q99643,uniprot_swissprot,9606
uniprot:Q9UK80,ENSG00000143258,USP21,ubiquitin specific peptidase 21,Q9UK80,uniprot_swissprot,9606
uniprot:Q92733,ENSG00000143294,PRCC,proline rich mitotic checkpoint control factor,Q92733,uniprot_swissprot,9606
uniprot:P29373,ENSG00000143320,CRABP2,cellular retinoic acid binding protein 2,P29373,uniprot_swissprot,9606
uniprot:P51858,ENSG00000143321,HDGF,heparin binding growth factor,P51858,uniprot_swissprot,9606
uniprot:P42684,ENSG00000143322,ABL2,"abl proto-oncogene 2, non-receptor tyrosine kinase",P42684,uniprot_swissprot,9606
uniprot:Q9UBH6,ENSG00000143324,XPR1,xenotropic and polytropic retrovirus receptor 1,Q9UBH6,uniprot_swissprot,9606
uniprot:O15492,ENSG00000143333,RGS16,regulator of g protein signaling 16,O15492,uniprot_swissprot,9606
uniprot:Q5VWZ2,ENSG00000143353,LYPLAL1,lysophospholipase like 1,Q5VWZ2,uniprot_swissprot,9606
uniprot:P51449,ENSG00000143365,RORC,rar related orphan receptor c,P51449,uniprot_swissprot,9606
