compound_candidate_member_id,compound_candidate_id,source_row_hash,source_compound_key,plant_id,canonical_plant_id,c_id,cas_id,metabolite,normalized_metabolite_name,normalized_metabolite_key,normalized_cas_id,normalized_cas_key,normalized_formula,normalized_formula_key,normalization_status,review_reason,chosen_pubchem_cid,chosen_chembl_id,chosen_inchi_key,chosen_smiles,member_enrichment_status,member_confidence
cmpcandm_a54e073b31a0621b,cmpcand_29cb967021426d9e,26509b98f3c6c0ed46f91202c880a29101adaba26968399ee656c7d3917f21e7,3ac8d3846145859d6187d334add95c4cebed48f1f6927dd130fd22cb5c26aa1f,505,7a2474e0-42e9-5f23-8696-92e68750f96c,C00063584,100202-29-7,Borapetoside A,Borapetoside A,borapetoside_a,100202-29-7,100202297,C26H34O12,c26h34o12,ready,,,CHEMBL1097583,GCXIISSOWSXMCD-MZYRCUENSA-N,C[C@@]12C[C@@H](c3ccoc3)OC(=O)[C@@H]1C[C@@H]1OC(=O)[C@@]3(O)[C@@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)CC[C@@H]2[C@@]13C,conflict,0.9900
cmpcandm_648097fac4a82619,cmpcand_8c703201c219438e,53f3c3e08dfa8226b3c350f2afeb7a54122fda2d82bde230df88c929ca1bb710,45c84025356002f9b4cd24380c82ebbe24b349a30ab4e6c44484ef990d7a47c6,385,dfbae356-a5e3-5106-91d5-ddd248dda4b5,C00058877,100-21-0,Terephthalic acid,Terephthalic acid,terephthalic_acid,100-21-0,100210,C8H6O4,c8h6o4,ready,,,CHEMBL1374420,KKEYFWRCBNTPAC-UHFFFAOYSA-N,O=C(O)c1ccc(C(=O)O)cc1,conflict,0.9900
cmpcandm_38018c2e55b9133e,cmpcand_594b0f987eb2b304,c0bc13e5ec0044ec16dad4e298d7349075e6e10310be7bf2ed4473ee647dc589,4b890d8ef6ab5a47b1d477f0e6a4c45bc0c5c896217e6ca12700d1bd9d0b446d,69,fa097dca-198a-5c8e-a5d8-9e9487875075,C00029604,1002116-29-1,8-Hydroxyiristectrigenin A,8-Hydroxyiristectrigenin A,8hydroxyiristectrigenin_a,1002116-29-1,1002116291,C17H14O8,c17h14o8,ready,,,CHEMBL162550,RRYQDECFPVYHLR-UHFFFAOYSA-N,COc1c(-c2ccc(O)c(O)c2)oc2c(OC)c(O)cc(O)c2c1=O,conflict,0.9600
cmpcandm_e7174d42faed3a05,cmpcand_633e0248cf91ab3e,363ab212097f2bcfcbf3a4565c9abd9c0166ed8f3af44a9094389b88772da889,549b4c07c5244600a2d8dd48b43b07c07c7818e16de358e855ea238c85c385b6,69,fa097dca-198a-5c8e-a5d8-9e9487875075,C00029603,1002116-30-4,8-Hydroxyirigenin,8-Hydroxyirigenin,8hydroxyirigenin,1002116-30-4,1002116304,C18H16O9,c18h16o9,ready,,,CHEMBL1315288,DZSLRPXYSOUCNV-UHFFFAOYSA-N,COc1cc(C(=O)O)c2c(c1C)OC(=O)c1c(C)cc(O)c(C(O)O)c1O2,conflict,0.9600
cmpcandm_e13760c2e8557a1c,cmpcand_ff759dba84db847c,17f3661ae96208bcb90bdce594b25dfd500590c6c480cd4ef7e9b6f6331309e4,3d8d4607402aebe2c470b5adb3085a7d7287eeee07410c4a191e532abc5e7fb6,424,7cee7592-10e3-5324-b5ce-1318bc740be8,C00056789,1002127-43-6,Raphanuside,Raphanuside,raphanuside,1002127-43-6,1002127436,C16H22O8S,c16h22o8s,ready,,45112183,,DEKBHIICOGMPTO-ZZIDHEKVSA-N,,matched,0.9900
cmpcandm_a508f5ab1f7543a5,cmpcand_7456fca078b80cee,89c89907651ab69741e62ad0c7a373dd47ea3cc6a8a9d2c4f962870d29cdf887,3ee7d370dd1f3b285d0d1bac95b288157156769a3e2f1ebfd73b2602050bf0eb,242,08d62596-c5d1-5a2e-91ea-e210c5235e5a,C00056790,1002-33-1,"1,3-Octadiene","1,3-Octadiene",13octadiene,1002-33-1,1002331,C8H14,c8h14,ready,,517653,,QTYUSOHYEPOHLV-FNORWQNLSA-N,,conflict,0.9900
cmpcandm_2588da66c83cc092,cmpcand_e58c9fff8c6e7b6f,1446272626deab50539dce45d326819a7b538b27a96b110c8207d1d5304f9f93,1ebf2ae4216b58189a309ad18817fe40a82794174cc54d7cb4841eb2e625cab7,98,a02fd890-c756-5c36-8d4f-67efa3fea396,C00058883,1002-35-3,"1,3,7-Octatriene","1,3,7-Octatriene",137octatriene,1002-35-3,1002353,C8H12,c8h12,ready,,5365557,,ZTJHDEXGCKAXRZ-FNORWQNLSA-N,,conflict,0.9900
cmpcandm_acab90c7bafb7f32,cmpcand_cf2ec37ac7cb347f,439c09ef4d3d7cdde7a48e708d91307afd475162695a1e4df345cd107e751a4a,adf8bfc461e4a7e1a12da23088fca726caea830556c203db61828cf08ae903de,290,,C00056313,1002732-94-6,"2-Methoxy-alpha,6-dimethylbenzyl acetate","2-Methoxy-alpha,6-dimethylbenzyl acetate",2methoxyalpha6dimethylbenzyl_acetate,1002732-94-6,1002732946,C12H16O3,c12h16o3,review,unresolved_plant_mapping,,CHEMBL120913,BWDCJRUCCWZCIY-AATRIKPKSA-N,C/C=C/c1ccc(OC)c(OC)c1OC,conflict,0.9600
cmpcandm_34d5a4a8209495dc,cmpcand_c39eb37ad7acfd66,068548e3aa8cb8fd3acde013289a3fcb53dc006e7c9fe1cc7079bdbe3a6dbb29,2fafdd4a740fe10ac37760268683e47b1313b55f8ff3d7041bf3280cc673c5e8,467,493a8c4b-3b61-511b-9d08-555347344dec,C00007423,1002-84-2,Pentadecanoic acid,Pentadecanoic acid,pentadecanoic_acid,1002-84-2,1002842,C15H30O2,c15h30o2,ready,,,CHEMBL460025,WQEPLUUGTLDZJY-UHFFFAOYSA-N,CCCCCCCCCCCCCCC(=O)O,conflict,0.9900
cmpcandm_25a7ebc32a8a661e,cmpcand_c39eb37ad7acfd66,0b5d0163526b9818ca38c6fdb1df659cb5e0e835af16a7f5737995ebdcc9ca88,ed48d0e4ad3e75e2eb91179b176a61b93d27546bdef26fc21ed04717b3a57758,353,021f486c-9a50-5cc2-ae22-bdb5f380427f,C00007423,1002-84-2,Pentadecanoic acid,Pentadecanoic acid,pentadecanoic_acid,1002-84-2,1002842,C15H30O2,c15h30o2,ready,,,CHEMBL460025,WQEPLUUGTLDZJY-UHFFFAOYSA-N,CCCCCCCCCCCCCCC(=O)O,conflict,0.9900
cmpcandm_b3f29cdc816a8739,cmpcand_c39eb37ad7acfd66,34ec90628a4edf73d44cdc3c9df8c5c7254b26d8be37bde62d656d6ac83bc946,ce99293181409e08e660af97b59f473c85c605d7cf7f420c0bd7c29ab4519dd3,371,0af385cb-6b6d-5aa9-a698-0125883e7279,C00007423,1002-84-2,Pentadecanoic acid,Pentadecanoic acid,pentadecanoic_acid,1002-84-2,1002842,C15H30O2,c15h30o2,ready,,,CHEMBL460025,WQEPLUUGTLDZJY-UHFFFAOYSA-N,CCCCCCCCCCCCCCC(=O)O,conflict,0.9900
cmpcandm_acd838d3805d3b65,cmpcand_c39eb37ad7acfd66,3e6d5fa8a78e6710bb876b6f18720ea371c60e73fcbbbeccabb7c7a94f66426d,31d4b9f6cb65a35e26bb85bdba92c64d8ffd1d5743eab558fa7e9c141dda8088,98,a02fd890-c756-5c36-8d4f-67efa3fea396,C00007423,1002-84-2,Pentadecanoic acid,Pentadecanoic acid,pentadecanoic_acid,1002-84-2,1002842,C15H30O2,c15h30o2,ready,,,CHEMBL460025,WQEPLUUGTLDZJY-UHFFFAOYSA-N,CCCCCCCCCCCCCCC(=O)O,conflict,0.9900
cmpcandm_cba37b574d2833ba,cmpcand_c39eb37ad7acfd66,8d81a428a4be98db3a8149fccbb5851ebc0932664df7a2414b0006be4e7c8cf0,753280fe70a1f35085524ea3a36f1f46b381cf8135f2e367545b8af3191a44da,234,dce3b814-68cd-5df4-a8e0-83ff4a2abee4,C00007423,1002-84-2,Pentadecanoic acid,Pentadecanoic acid,pentadecanoic_acid,1002-84-2,1002842,C15H30O2,c15h30o2,ready,,,CHEMBL460025,WQEPLUUGTLDZJY-UHFFFAOYSA-N,CCCCCCCCCCCCCCC(=O)O,conflict,0.9900
cmpcandm_ec84b2e49161f750,cmpcand_c39eb37ad7acfd66,9459c5069ad87d68dd3fd34e43956c19dd0c719a343e9df56e40538247ba00bd,3196abb4c0e427147f14f2d86d81d5303f543c8e869690c1355205d3f75c4e49,444,0d5f6e9d-7447-5837-a4f1-44e4eb507a22,C00007423,1002-84-2,Pentadecanoic acid,Pentadecanoic acid,pentadecanoic_acid,1002-84-2,1002842,C15H30O2,c15h30o2,ready,,,CHEMBL460025,WQEPLUUGTLDZJY-UHFFFAOYSA-N,CCCCCCCCCCCCCCC(=O)O,conflict,0.9900
cmpcandm_1d5747e3ff071d36,cmpcand_c39eb37ad7acfd66,9d3586c43d5b1d986cf445b9c12b085b579f771e37d0f5bc929b6a2ac1a13d4e,b3f183e67bdddcacf63758b66b23682aa0713ef43103c35aacdef7f53936f258,345,cfed09a3-069d-5efb-b082-9a7538b5b248,C00007423,1002-84-2,Pentadecanoic acid,Pentadecanoic acid,pentadecanoic_acid,1002-84-2,1002842,C15H30O2,c15h30o2,ready,,,CHEMBL460025,WQEPLUUGTLDZJY-UHFFFAOYSA-N,CCCCCCCCCCCCCCC(=O)O,conflict,0.9900
cmpcandm_0e9482004bc2e673,cmpcand_c39eb37ad7acfd66,ddb3753eb65bb2aa6688c319807cd4ed975689ef351ba3e19afa77833a4695ab,4df383381254de334b20203cf1888f23b18e29fa9a64b961a818d3702226a1f5,533,6a811452-0eb3-5bdf-8f21-fb79b6b73361,C00007423,1002-84-2,Pentadecanoic acid,Pentadecanoic acid,pentadecanoic_acid,1002-84-2,1002842,C15H30O2,c15h30o2,ready,,,CHEMBL460025,WQEPLUUGTLDZJY-UHFFFAOYSA-N,CCCCCCCCCCCCCCC(=O)O,conflict,0.9900
cmpcandm_fe7eab0a5427498f,cmpcand_c39eb37ad7acfd66,df253af83da835bb51494546a511f9408171a654e27897e62a1a36cc997b414c,0bcfd2b2eb52fecac0046e6f89c2341476cd26f8043cfaf5027b2a680e99e594,235,0187160f-7aa7-596a-bb72-ae602e1dfc96,C00007423,1002-84-2,Pentadecanoic acid,Pentadecanoic acid,pentadecanoic_acid,1002-84-2,1002842,C15H30O2,c15h30o2,ready,,,CHEMBL460025,WQEPLUUGTLDZJY-UHFFFAOYSA-N,CCCCCCCCCCCCCCC(=O)O,conflict,0.9900
cmpcandm_f46a4fb127c5218d,cmpcand_c39eb37ad7acfd66,fb30da8839eab2f83bdc28c8db59cf09cef2506511af704031e10158167c0abd,0bd2862fcf7207ee905bcee85745944de3653742e1d4e6c2e9ae9ff841e1c527,418,597cf274-1fec-5e5e-b246-f6dac07ff42c,C00007423,1002-84-2,Pentadecanoic acid,Pentadecanoic acid,pentadecanoic_acid,1002-84-2,1002842,C15H30O2,c15h30o2,ready,,,CHEMBL460025,WQEPLUUGTLDZJY-UHFFFAOYSA-N,CCCCCCCCCCCCCCC(=O)O,conflict,0.9900
cmpcandm_5b6780e54d49f75f,cmpcand_6b34cf19ca150fec,0f41f75a02f5237b803e1431b51fc78fab90477e45366ffc83c6ddce2a8615ea,6f91b7a152e46b55c3c7d650e7e818956dc55df26cc0ed42e52ee15a41d86bf2,467,493a8c4b-3b61-511b-9d08-555347344dec,C00052377,10030-73-6,Palmitelaidic acid,Palmitelaidic acid,palmitelaidic_acid,10030-73-6,10030736,C16H30O2,c16h30o2,ready,,5282745,,SECPZKHBENQXJG-BQYQJAHWSA-N,,conflict,0.9900
cmpcandm_c8e6b0d3abc2f849,cmpcand_6b34cf19ca150fec,1f221536fde9e9fd5ad617e891b8a66f446a63bde9680ff9c2d3b9de87423d9d,1ffcc901a2fa50eb150a8bec67820f5ae0136efa90493393a7394bece51d945a,98,a02fd890-c756-5c36-8d4f-67efa3fea396,C00052377,10030-73-6,Palmitelaidic acid,Palmitelaidic acid,palmitelaidic_acid,10030-73-6,10030736,C16H30O2,c16h30o2,ready,,5282745,,SECPZKHBENQXJG-BQYQJAHWSA-N,,conflict,0.9900
cmpcandm_94d58ff725b23446,cmpcand_6b34cf19ca150fec,feda94eab53e68095551d92f0a3ee9af40265ab53562b76f0364027f0ece3902,d0361794e6f1bfaded625451a19bef08002f7c460a1118b36c33942f763773cd,418,597cf274-1fec-5e5e-b246-f6dac07ff42c,C00052377,10030-73-6,Palmitelaidic acid,Palmitelaidic acid,palmitelaidic_acid,10030-73-6,10030736,C16H30O2,c16h30o2,ready,,5282745,,SECPZKHBENQXJG-BQYQJAHWSA-N,,conflict,0.9900
cmpcandm_7914069635ab1b2f,cmpcand_dd9fabcf4562fc32,584f6c3ffb331864b22233f28de420edc329dd3f51b6654d10581ffebc394ecd,d74b8e2c6f9c2427366673fc6fd4888e0abe2a26c99b9ac616f627750db522cd,96,c477b8f8-e78f-5e79-a309-76b5966d0a24,C00030481,10032-13-0,Hexyl 3-methyl butyrate,Hexyl 3-methyl butyrate,hexyl_3methyl_butyrate,10032-13-0,10032130,C11H22O2,c11h22o2,ready,,61455,,RSDDTPVXLMVLQE-UHFFFAOYSA-N,,conflict,0.9900
cmpcandm_1f97347031daac84,cmpcand_6e684cf7283b22ed,b50e9f252bca2cfbb6c8b2e25b2c80fd33338361d039b3b7a3bf787fe83eb7bc,2d887420235288d808325b5e639b78b43d8be1675f0b0fee9e237b35a62d3117,96,c477b8f8-e78f-5e79-a309-76b5966d0a24,C00035642,10032-15-2,Hexyl 2-methylbutanoate,Hexyl 2-methylbutanoate,hexyl_2methylbutanoate,10032-15-2,10032152,C11H22O2,c11h22o2,ready,,24838,,YUECNVSODFDKOQ-UHFFFAOYSA-N,,conflict,0.9900
cmpcandm_7aaddf3f078b7371,cmpcand_32528675ef144305,9fd09685f89fc972f160ff1f716408bb9aeab4854fe3ca2dfe9c855990a8d9f5,ff564725279fc08f0fcb3c9f132ff4d36390101f445aa9950156d0c7b6d0dbc1,138,b0a0c70f-340e-52bf-b3e5-69f51b35041a,C00052636,1003-29-8,2-Formylpyrrole,2-Formylpyrrole,2formylpyrrole,1003-29-8,1003298,C5H5NO,c5h5no,ready,,,CHEMBL2229658,ZSKGQVFRTSEPJT-UHFFFAOYSA-N,O=Cc1ccc[nH]1,conflict,0.9900
cmpcandm_09151d97cedbdd87,cmpcand_32528675ef144305,a31148b2dde7bcd4d20bb08534a6aa454f34046351f538ed5acfdb7a026ba958,a6e29df58b8ada38482f2a592f9f607f9cd73761c72fcc579c367b05e93cf2f1,353,021f486c-9a50-5cc2-ae22-bdb5f380427f,C00052636,1003-29-8,2-Formylpyrrole,2-Formylpyrrole,2formylpyrrole,1003-29-8,1003298,C5H5NO,c5h5no,ready,,,CHEMBL2229658,ZSKGQVFRTSEPJT-UHFFFAOYSA-N,O=Cc1ccc[nH]1,conflict,0.9900
cmpcandm_dfa9e16aaffe48e7,cmpcand_9d7123e155f90261,040307fef2609ffbc598f5dd92b128842519e9cfe370a18a08b064095135bbe9,1dbc18677e8c0ebb8b5f2aee0040846d05e1fdb37e0ec44098a4fad781be3f26,157,59015732-a77d-5cb8-9e12-fedf9538b23d,C00030068,100347-96-4,Curcumenone,Curcumenone,curcumenone,100347-96-4,100347964,C15H22O2,c15h22o2,ready,,,CHEMBL4643848,HUZJLWLCLJEXEL-NFAWXSAZSA-N,CC(=O)CC[C@@H]1[C@H]2CC(=C(C)C)C(=O)C[C@@]12C,conflict,0.9900
cmpcandm_456601cf3342deba,cmpcand_9d7123e155f90261,cdacf75abe98ee7dd507677edaf44a62ffb28d2080e1116b0aed403a9ec0db06,d51f67564ffdc8f92056ead6cc1143582d83635c5d89cc6087dd3496594516a3,162,9045151f-c55b-5859-b030-a23b9e4e07d3,C00030068,100347-96-4,Curcumenone,Curcumenone,curcumenone,100347-96-4,100347964,C15H22O2,c15h22o2,ready,,,CHEMBL4643848,HUZJLWLCLJEXEL-NFAWXSAZSA-N,CC(=O)CC[C@@H]1[C@H]2CC(=C(C)C)C(=O)C[C@@]12C,conflict,0.9900
cmpcandm_727810647dc290fc,cmpcand_4ac7f8744ee2bbab,03fb2a67b88af64fd72e52a4d7258fba8b395d79ad8ed07ec06e9b645a32644b,2cd922db4ae2895847cba3f5c1979b3b35035a3859aa9be19ec38bd1db7ec74c,353,021f486c-9a50-5cc2-ae22-bdb5f380427f,C00058884,1003-73-2,3-Methylpyridine 1-oxide,3-Methylpyridine 1-oxide,3methylpyridine_1oxide,1003-73-2,1003732,C6H7NO,c6h7no,ready,,13858,,DMGGLIWGZFZLIY-UHFFFAOYSA-N,,conflict,0.9900
cmpcandm_e1aafc8f4d4019f7,cmpcand_e62849568dccda7d,36321c2ffb5170d5e48bea7681933fc3e9150b1bbf0896d1fd0401e4a77fcaed,282a228e03c5b2b8aab58ed886cf89607641456a2a62c6d9d37f4fcef8bdbd9a,40,7d7ebb22-8f6f-5dae-9896-950f608446f0,C00055465,1003840-87-6,Cycloreticulin A,Cycloreticulin A,cycloreticulin_a,1003840-87-6,1003840876,C44H60N8O13,c44h60n8o13,ready,,,CHEMBL3644335,RPMWCZXGOHKYIJ-DJSLWPENSA-N,CC(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H]1CCC(=O)NCCC[C@@H](C(=O)O)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](CCN)NC1=O,ambiguous,0.3000
cmpcandm_7a281581c4e7efc1,cmpcand_57cc0147afee0be6,62e3c4bde9655f9ed5a4076bd21563afb670306ecd5b09190c6bfe6aede00e63,fb6dc10e3d5c6b96186113f0478f073b13bae1b780f1cdc9044661eb16bffb4a,40,7d7ebb22-8f6f-5dae-9896-950f608446f0,C00055264,1003840-88-7,Cycloreticulin B,Cycloreticulin B,cycloreticulin_b,1003840-88-7,1003840887,C38H58N8O11S,c38h58n8o11s,ready,,,CHEMBL1160385,WQVAYGCXSJMPRT-UHFFFAOYSA-N,CC1=CCN(CCNC(=N)N)CC1,ambiguous,0.3000
cmpcandm_e0a45f90f94e52d4,cmpcand_61dc06a3cd8a3974,28a92b67399f9cb449328abdb84635830f4ef1fafc225c8ffe82788fc4d23846,cae78806a93fd9c9292c2cb9825a16e3f48c981809fbef3026568c6eb8cba6d6,98,a02fd890-c756-5c36-8d4f-67efa3fea396,C00052883,100-41-4,Ethylbenzene,Ethylbenzene,ethylbenzene,100-41-4,100414,C8H10,c8h10,ready,,,CHEMBL371561,YNQLUTRBYVCPMQ-UHFFFAOYSA-N,CCc1ccccc1,conflict,0.9900
cmpcandm_1a36e800ebeacbca,cmpcand_61dc06a3cd8a3974,964329833bd617b57796a2e5ea294f335f16a28ef47810eabe060f21eddd22bc,f8035606e1eed1176e67f9ba6f31b4b4bed6d2a8a0c573e8c166a5493f9b6850,353,021f486c-9a50-5cc2-ae22-bdb5f380427f,C00052883,100-41-4,Ethylbenzene,Ethylbenzene,ethylbenzene,100-41-4,100414,C8H10,c8h10,ready,,,CHEMBL371561,YNQLUTRBYVCPMQ-UHFFFAOYSA-N,CCc1ccccc1,conflict,0.9900
cmpcandm_4e11a7506ad7e48c,cmpcand_61dc06a3cd8a3974,ebb2de7438f967e18644dbc5d598c956d9bc88549f49c7aeb1f61daf646a23e9,e3a17f85ac536b8cd989a46d1f0b9f992f09dfb138a80c9e99a52581e512b543,138,b0a0c70f-340e-52bf-b3e5-69f51b35041a,C00052883,100-41-4,Ethylbenzene,Ethylbenzene,ethylbenzene,100-41-4,100414,C8H10,c8h10,ready,,,CHEMBL371561,YNQLUTRBYVCPMQ-UHFFFAOYSA-N,CCc1ccccc1,conflict,0.9900
cmpcandm_c9347e042a82c716,cmpcand_b6da6e01eb0bd373,95d37aa6d4e9420e29fca82743e6037b95441c03e7f8da30d611ec8fc35c512d,6e29f489427abad0c4e2c1ae87b6d9c1e7443b653d438c1d4c60c20b28ee2e09,234,dce3b814-68cd-5df4-a8e0-83ff4a2abee4,C00058887,100415-31-4,Methyl ganodenate J,Methyl ganodenate J,methyl_ganodenate_j,100415-31-4,100415314,C31H44O7,c31h44o7,ready,,,CHEMBL1087439,UVKCTPQUWRXRPX-HFDOMTCZSA-N,COC(=O)C(C)CC(=O)C[C@@H](C)[C@H]1CC(=O)[C@@]2(C)C3=C(C(=O)C[C@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@@H]1C[C@@H]3O,conflict,0.9600
cmpcandm_9c6e86c46d36eb74,cmpcand_4570b0251993410e,ead13004849acfe9a88f99b8d6c813570fb42581f703f166ae9955c90041e044,eb82857ef84062dbb604ee1ac2c0900d16dc587ae0d47b1076facb938d94df12,98,a02fd890-c756-5c36-8d4f-67efa3fea396,C00052661,10042-59-8,2-Propylheptanol,2-Propylheptanol,2propylheptanol,10042-59-8,10042598,C10H22O,c10h22o,ready,,,CHEMBL3186950,YLQLIQIAXYRMDL-UHFFFAOYSA-N,CCCCCC(CO)CCC,conflict,0.9900
cmpcandm_b9a4a84a3df47402,cmpcand_7c3eb9e7a589d99d,24a458d18b280b535ed437cab79218447016917c1aa6c11cefd2c685e897964a,409ba7d754ad669ea682cb64db1dad070e38f08a31abc410cbde12819facc2b0,233,32db5868-6422-5fc4-aadb-90479c36369d,C00037855,100-42-5,Styrene,Styrene,styrene,100-42-5,100425,C8H8,c8h8,ready,,,CHEMBL285235,PPBRXRYQALVLMV-UHFFFAOYSA-N,C=Cc1ccccc1,conflict,0.9900
cmpcandm_85191bdfd91458cb,cmpcand_7c3eb9e7a589d99d,5d3107e101f5f2830ac10abb8567d73af25c6158dc345774601edb9177e0f64a,2c0cbbd7938d42065a02db68242b5f83abc3ba7ecce2086f6abf80e156fceb0e,353,021f486c-9a50-5cc2-ae22-bdb5f380427f,C00037855,100-42-5,Styrene,Styrene,styrene,100-42-5,100425,C8H8,c8h8,ready,,,CHEMBL285235,PPBRXRYQALVLMV-UHFFFAOYSA-N,C=Cc1ccccc1,conflict,0.9900
cmpcandm_4b418e59255702a8,cmpcand_7c3eb9e7a589d99d,78c152ccef9919fa6033a43b5fca26cd03b0c56e76d7eb0c6e2ac3e4706cd2de,246280401a084dd2da9b879710dd3bc1705f35f3eaba23c1afb65e7d4c40fa4a,365,384a8fa5-2563-55d9-92d8-bf83d7683747,C00037855,100-42-5,Styrene,Styrene,styrene,100-42-5,100425,C8H8,c8h8,ready,,,CHEMBL285235,PPBRXRYQALVLMV-UHFFFAOYSA-N,C=Cc1ccccc1,conflict,0.9900
cmpcandm_daf04cbbc47c03ad,cmpcand_7c3eb9e7a589d99d,88e2c375e4c1bc4299064509cf5c552044b08638702784648099b2859422eacc,63615ca118e32c69ed1c6f182daf0f23573627071fe79793fbebce0ce967d6b4,138,b0a0c70f-340e-52bf-b3e5-69f51b35041a,C00037855,100-42-5,Styrene,Styrene,styrene,100-42-5,100425,C8H8,c8h8,ready,,,CHEMBL285235,PPBRXRYQALVLMV-UHFFFAOYSA-N,C=Cc1ccccc1,conflict,0.9900
cmpcandm_b2ace2309f8a763a,cmpcand_7c3eb9e7a589d99d,98a16ffe6668727fb6b037ba5176795a235ead378e3bc68e98cbaf4f875fd840,b841accba8c2c4d08a16ab5e1b7209b9c9a96dbf198272bfe92384959f1a9748,483,38c13651-8c9c-5efd-b033-4c39ce9f8eb3,C00037855,100-42-5,Styrene,Styrene,styrene,100-42-5,100425,C8H8,c8h8,ready,,,CHEMBL285235,PPBRXRYQALVLMV-UHFFFAOYSA-N,C=Cc1ccccc1,conflict,0.9900
cmpcandm_98c41bce6c9adc7e,cmpcand_7c3eb9e7a589d99d,9c4dd89fe0330bbe52acdb936b9c431f36e70fe25df2a563b68ff4616ca51773,e9017749cd2baaaa009f42fd62c7f1973088dacbfb4c00149c1cc9dbef9402de,418,597cf274-1fec-5e5e-b246-f6dac07ff42c,C00037855,100-42-5,Styrene,Styrene,styrene,100-42-5,100425,C8H8,c8h8,ready,,,CHEMBL285235,PPBRXRYQALVLMV-UHFFFAOYSA-N,C=Cc1ccccc1,conflict,0.9900
cmpcandm_ed85540b5fd4843b,cmpcand_1367967470d1227c,fa5d715cb615a1f59349d942da6a789e3b908e328b3916a5ac6dde7094affb4b,19783d862c790adaa6b0fd026749b6653a8f8f0e7b15f289fa55e2acd5ac9c8a,353,021f486c-9a50-5cc2-ae22-bdb5f380427f,C00058878,100-43-6,4-Ethenylpyridine,4-Ethenylpyridine,4ethenylpyridine,100-43-6,100436,C7H7N,c7h7n,ready,,,CHEMBL4550330,KFDVPJUYSDEJTH-UHFFFAOYSA-N,C=Cc1ccncc1,conflict,0.9900
cmpcandm_09f34e28bc289986,cmpcand_b03c8a78f67c6515,a2967504ce7834c52d9609cf2e4864b1564df2ba4de9d072cb3c390b9a66a54f,baf165476c3d8b97ed323bb40902c37c73ac6a34ab1386fc554a43187a5f1ead,234,dce3b814-68cd-5df4-a8e0-83ff4a2abee4,C00023829,100440-26-4,Ganoderic acid J,Ganoderic acid J,ganoderic_acid_j,100440-26-4,100440264,C30H42O7,c30h42o7,ready,,,CHEMBL1922172,KIJCKCLHIXLFEW-JJWHRAAESA-N,CC(CC(=O)C[C@@H](C)[C@H]1C[C@H](O)[C@@]2(C)C3=C(C(=O)C[C@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@@H]1CC3=O)C(=O)O,conflict,0.9900
cmpcandm_731f2428e79e3ef3,cmpcand_8207b35ea8ca5ed4,ab6aa5334f34a19586c7d37207e57b989899c906095010b654f6b2b3f0b6c425,b9599556e0412d570b2f60f89f134da040583a5a2cd692a02835d845ef9b71b0,234,dce3b814-68cd-5df4-a8e0-83ff4a2abee4,C00023872,100440-27-5,Ganolucidic acid C,Ganolucidic acid C,ganolucidic_acid_c,100440-27-5,100440275,C30H46O7,c30h46o7,ready,,14109400,,FMQZBQQCIZBLHW-UHFFFAOYSA-N,,conflict,0.9900
cmpcandm_ad71a81ac1a05078,cmpcand_bcca751052f80dcf,1f2851f55aaaafc906558582e7053bc7a7c1218d1637791ee400969d687f8c85,560c29f1537235c473a2004f31e6659b66591d76f12a1817254a0719cca9d1fc,244,3201baaf-b192-5961-90f7-0fce9a80b844,C00009919,100462-54-2,Angustone B,Angustone B,angustone_b,100462-54-2,100462542,C25H24O6,c25h24o6,ready,,,CHEMBL4064421,QQUXNFZAFOMGTQ-UHFFFAOYSA-N,CC(C)=CCc1c(O)cc2occ(-c3ccc4c(c3O)C=CC(C)(C)O4)c(=O)c2c1O,conflict,0.9900
cmpcandm_184dab23e7116569,cmpcand_f287e5f916466ae1,8378db8223f7664a3cc2d2e3ad0fe81be97136841f986f15d9c8e65064871fdf,0c3803b904124ed1f6f1f82039afa8e18f8f8ac3d383f441092cd1062ef5b3f3,341,,C00043309,100-46-9,Benzylamine,Benzylamine,benzylamine,100-46-9,100469,C7H9N,c7h9n,review,unresolved_plant_mapping,,CHEMBL522,WGQKYBSKWIADBV-UHFFFAOYSA-N,NCc1ccccc1,conflict,0.9900
cmpcandm_f6ca8734b2306823,cmpcand_bbc4d4b1bed7a10c,e70492b9950d7b805da07837bcc702604bac34995939496149ecb3c4a86061ed,0e3e8ca271c7bac67395910d640bf9d232007c2df08ef6cc75e7920c380507dc,41,d49b4a6d-6192-5ec2-9232-c44907129f7e,C00055523,1004749-73-8,Cyclosquamosin H,Cyclosquamosin H,cyclosquamosin_h,1004749-73-8,1004749738,C29H47N7O10,c29h47n7o10,ready,,,CHEMBL109643,IFUCNPNZXRQQHD-YRNVUSSQSA-N,CCCCNC(=O)c1cc(/C=C/Cc2ccccc2)ccc1-c1ccc(Cl)cc1,ambiguous,0.3000
